Elapsed;Time;User Path;Virtual User ID;Parent;Element;Response time;Success;Population;Zone;CustumValue
346481;2020-09-30T19:41:09.500+02:00;"SearchAnimal";0-1;"Try";"Tr006_BackHome";277;yes;"Searchers";"Default zone";""
346830;2020-09-30T19:41:09.849+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";143;yes;"Searchers";"Default zone";"FI-FW-01;200"
346899;2020-09-30T19:41:09.918+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";82;yes;"Searchers";"Default zone";"EST-16;200"
347612;2020-09-30T19:41:10.631+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";141;yes;"Searchers";"Default zone";"RP-SN-01;200"
347690;2020-09-30T19:41:10.709+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";137;yes;"Searchers";"Default zone";"RP-LI-02;200"
348135;2020-09-30T19:41:11.154+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";569;yes;"Browsers";"Default zone";""
349526;2020-09-30T19:41:12.545+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";69;yes;"Searchers";"Default zone";"EST-5;200"
350806;2020-09-30T19:41:13.825+02:00;"BrowseForAnimals";0-16;"Try";"Tr006_BackHome";60;yes;"Browsers";"Default zone";""
351254;2020-09-30T19:41:14.273+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";80;yes;"Searchers";"Default zone";"EST-13;200"
351621;2020-09-30T19:41:14.640+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";510;yes;"Searchers";"Default zone";""
351647;2020-09-30T19:41:14.666+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";58;yes;"Searchers";"Default zone";""
352949;2020-09-30T19:41:15.968+02:00;"BrowseForAnimals";0-15;"Try";"Tr001_HomePage";535;yes;"Browsers";"Default zone";""
352999;2020-09-30T19:41:16.018+02:00;"SearchAnimal";0-3;"Try";"Tr005_SeeDetails";199;yes;"Searchers";"Default zone";"EST-12;200"
353685;2020-09-30T19:41:16.704+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";534;yes;"Browsers";"Default zone";""
354528;2020-09-30T19:41:17.547+02:00;"SearchAnimal";0-5;"Try";"Tr006_BackHome";73;yes;"Searchers";"Default zone";""
355550;2020-09-30T19:41:18.569+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";69;yes;"Searchers";"Default zone";""
356194;2020-09-30T19:41:19.213+02:00;"BrowseForAnimals";0-15;"Try";"Tr002_EnterStore";319;yes;"Browsers";"Default zone";""
356714;2020-09-30T19:41:19.733+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";63;no;"Browsers";"Default zone";"Snakes;500"
357157;2020-09-30T19:41:20.176+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";538;yes;"Browsers";"Default zone";""
357157;2020-09-30T19:41:20.176+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";570;yes;"Searchers";"Default zone";""
357252;2020-09-30T19:41:20.271+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";536;yes;"Browsers";"Default zone";""
357466;2020-09-30T19:41:20.485+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";331;yes;"Searchers";"Default zone";"Dog;200"
358562;2020-09-30T19:41:21.581+02:00;"SearchAnimal";0-3;"Try";"Tr006_BackHome";295;yes;"Searchers";"Default zone";""
359414;2020-09-30T19:41:22.433+02:00;"BrowseForAnimals";0-15;"Try";"Tr003_Browse";77;yes;"Browsers";"Default zone";"Cats;200"
360744;2020-09-30T19:41:23.763+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";275;yes;"Browsers";"Default zone";""
361335;2020-09-30T19:41:24.354+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";117;yes;"Searchers";"Default zone";"K9-BD-01;200"
361570;2020-09-30T19:41:24.589+02:00;"BrowseForAnimals";0-14;"Try";"Tr001_HomePage";542;yes;"Browsers";"Default zone";""
362567;2020-09-30T19:41:25.586+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";145;yes;"Browsers";"Default zone";"FL-DLH-02;200"
362929;2020-09-30T19:41:25.948+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";634;yes;"Browsers";"Default zone";""
363118;2020-09-30T19:41:26.137+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";151;yes;"Browsers";"Default zone";"Fish;200"
363444;2020-09-30T19:41:26.463+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";964;yes;"Searchers";"Default zone";""
363972;2020-09-30T19:41:26.991+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";61;yes;"Searchers";"Default zone";"EST-6;200"
365331;2020-09-30T19:41:28.350+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";68;yes;"Browsers";"Default zone";"Dogs;200"
366151;2020-09-30T19:41:29.170+02:00;"SearchAnimal";0-6;"Try";"Tr001_HomePage";628;yes;"Searchers";"Default zone";""
366212;2020-09-30T19:41:29.231+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";128;yes;"Searchers";"Default zone";"Bird;200"
367218;2020-09-30T19:41:30.237+02:00;"BrowseForAnimals";0-14;"Try";"Tr002_EnterStore";612;yes;"Browsers";"Default zone";""
367423;2020-09-30T19:41:30.442+02:00;"BrowseForAnimals";0-13;"Try";"Tr004_SelectProductID";128;yes;"Browsers";"Default zone";"FI-FW-01;200"
367485;2020-09-30T19:41:30.504+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";136;yes;"Browsers";"Default zone";"EST-17;200"
368038;2020-09-30T19:41:31.057+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";511;yes;"Searchers";"Default zone";""
368534;2020-09-30T19:41:31.553+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";56;yes;"Searchers";"Default zone";""
369505;2020-09-30T19:41:32.524+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";133;yes;"Searchers";"Default zone";"AV-CB-01;200"
369627;2020-09-30T19:41:32.646+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";243;yes;"Searchers";"Default zone";""
369709;2020-09-30T19:41:32.728+02:00;"BrowseForAnimals";0-17;"Try";"Tr004_SelectProductID";117;yes;"Browsers";"Default zone";"K9-BD-01;200"
370284;2020-09-30T19:41:33.303+02:00;"BrowseForAnimals";0-13;"Try";"Tr005_ViewAnimal";136;yes;"Browsers";"Default zone";"EST-4;200"
371243;2020-09-30T19:41:34.262+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";57;yes;"Browsers";"Default zone";"Reptiles;200"
371252;2020-09-30T19:41:34.271+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";268;yes;"Searchers";"Default zone";""
372181;2020-09-30T19:41:35.200+02:00;"BrowseForAnimals";0-17;"Try";"Tr005_ViewAnimal";121;yes;"Browsers";"Default zone";"EST-7;200"
372273;2020-09-30T19:41:35.292+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";67;yes;"Browsers";"Default zone";""
373388;2020-09-30T19:41:36.407+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";66;yes;"Searchers";"Default zone";"EST-18;200"
374081;2020-09-30T19:41:37.100+02:00;"BrowseForAnimals";0-13;"Try";"Tr006_BackHome";66;yes;"Browsers";"Default zone";""
374199;2020-09-30T19:41:37.218+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";168;yes;"Searchers";"Default zone";"Koi;200"
375209;2020-09-30T19:41:38.228+02:00;"BrowseForAnimals";0-17;"Try";"Tr006_BackHome";61;yes;"Browsers";"Default zone";""
375332;2020-09-30T19:41:38.351+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";119;yes;"Browsers";"Default zone";"RP-LI-02;200"
375358;2020-09-30T19:41:38.377+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";141;yes;"Searchers";"Default zone";"Goldfish;200"
376187;2020-09-30T19:41:39.206+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";659;yes;"Searchers";"Default zone";""
378077;2020-09-30T19:41:41.096+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";505;yes;"Browsers";"Default zone";""
379316;2020-09-30T19:41:42.335+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";130;yes;"Browsers";"Default zone";"EST-13;200"
379429;2020-09-30T19:41:42.448+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";142;yes;"Searchers";"Default zone";"FI-FW-02;200"
379654;2020-09-30T19:41:42.673+02:00;"SearchAnimal";0-6;"Try";"Tr004_SelectAnimal";387;yes;"Searchers";"Default zone";"FI-FW-01;200"
379697;2020-09-30T19:41:42.716+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";372;yes;"Searchers";"Default zone";""
379792;2020-09-30T19:41:42.811+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";723;yes;"Searchers";"Default zone";""
380816;2020-09-30T19:41:43.835+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";343;yes;"Searchers";"Default zone";""
380945;2020-09-30T19:41:43.964+02:00;"BrowseForAnimals";0-12;"Try";"Tr002_EnterStore";396;yes;"Browsers";"Default zone";""
381767;2020-09-30T19:41:44.786+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";129;yes;"Browsers";"Default zone";""
383202;2020-09-30T19:41:46.221+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";504;yes;"Searchers";"Default zone";""
383845;2020-09-30T19:41:46.864+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";130;yes;"Searchers";"Default zone";"EST-21;200"
385255;2020-09-30T19:41:48.274+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";256;yes;"Searchers";"Default zone";"Tiger;200"
385307;2020-09-30T19:41:48.326+02:00;"SearchAnimal";0-6;"Try";"Tr005_SeeDetails";488;yes;"Searchers";"Default zone";"EST-5;200"
386711;2020-09-30T19:41:49.730+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";1188;yes;"Searchers";"Default zone";""
386967;2020-09-30T19:41:49.986+02:00;"SearchAnimal";0-9;"Try";"Tr003_Search";491;yes;"Searchers";"Default zone";"Shark ;200"
387173;2020-09-30T19:41:50.192+02:00;"BrowseForAnimals";0-12;"Try";"Tr003_Browse";753;yes;"Browsers";"Default zone";"Birds;200"
388527;2020-09-30T19:41:51.546+02:00;"SearchAnimal";0-11;"Try";"Tr001_HomePage";1082;yes;"Searchers";"Default zone";""
388579;2020-09-30T19:41:51.598+02:00;"SearchAnimal";0-6;"Try";"Tr006_BackHome";116;yes;"Searchers";"Default zone";""
388587;2020-09-30T19:41:51.606+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";121;yes;"Searchers";"Default zone";""
389279;2020-09-30T19:41:52.298+02:00;"SearchAnimal";0-0;"Try";"Tr001_HomePage";1080;yes;"Searchers";"Default zone";""
390451;2020-09-30T19:41:53.470+02:00;"SearchAnimal";0-9;"Try";"Tr004_SelectAnimal";219;yes;"Searchers";"Default zone";"FI-SW-02;200"
391334;2020-09-30T19:41:54.353+02:00;"SearchAnimal";0-11;"Try";"Tr002_EnterStore";490;yes;"Searchers";"Default zone";""
391759;2020-09-30T19:41:54.778+02:00;"SearchAnimal";0-4;"Try";"Tr004_SelectAnimal";579;yes;"Searchers";"Default zone";"FI-SW-02;200"
392338;2020-09-30T19:41:55.357+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";1071;yes;"Searchers";"Default zone";""
393303;2020-09-30T19:41:56.322+02:00;"SearchAnimal";0-0;"Try";"Tr002_EnterStore";723;yes;"Searchers";"Default zone";""
393617;2020-09-30T19:41:56.636+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";1288;yes;"Searchers";"Default zone";""
393750;2020-09-30T19:41:56.769+02:00;"BrowseForAnimals";0-12;"Try";"Tr004_SelectProductID";1104;yes;"Browsers";"Default zone";"AV-CB-01;200"
395952;2020-09-30T19:41:58.971+02:00;"SearchAnimal";0-9;"Try";"Tr005_SeeDetails";587;yes;"Searchers";"Default zone";"EST-3;200"
396610;2020-09-30T19:41:59.629+02:00;"SearchAnimal";0-3;"Try";"Tr001_HomePage";1080;yes;"Searchers";"Default zone";""
396760;2020-09-30T19:41:59.779+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";1196;yes;"Browsers";"Default zone";""
397823;2020-09-30T19:42:00.842+02:00;"SearchAnimal";0-4;"Try";"Tr005_SeeDetails";422;yes;"Searchers";"Default zone";"EST-3;200"
397850;2020-09-30T19:42:00.869+02:00;"SearchAnimal";0-1;"Try";"Tr002_EnterStore";694;yes;"Searchers";"Default zone";""
397863;2020-09-30T19:42:00.882+02:00;"SearchAnimal";0-11;"Try";"Tr003_Search";888;yes;"Searchers";"Default zone";"Angel;200"
398674;2020-09-30T19:42:01.693+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";1023;yes;"Searchers";"Default zone";""
399408;2020-09-30T19:42:02.427+02:00;"SearchAnimal";0-9;"Try";"Tr006_BackHome";128;yes;"Searchers";"Default zone";""
399502;2020-09-30T19:42:02.521+02:00;"SearchAnimal";0-3;"Try";"Tr002_EnterStore";433;yes;"Searchers";"Default zone";""
399521;2020-09-30T19:42:02.540+02:00;"BrowseForAnimals";0-12;"Try";"Tr005_ViewAnimal";628;yes;"Browsers";"Default zone";"EST-18;200"
399894;2020-09-30T19:42:02.913+02:00;"SearchAnimal";0-0;"Try";"Tr003_Search";756;yes;"Searchers";"Default zone";"Iguana;200"
400260;2020-09-30T19:42:03.279+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";441;yes;"Browsers";"Default zone";""
400413;2020-09-30T19:42:03.432+02:00;"SearchAnimal";0-8;"Try";"Tr003_Search";800;yes;"Searchers";"Default zone";"Parrot;200"
400597;2020-09-30T19:42:03.616+02:00;"SearchAnimal";0-4;"Try";"Tr006_BackHome";133;yes;"Searchers";"Default zone";""
400676;2020-09-30T19:42:03.695+02:00;"SearchAnimal";0-2;"Try";"Tr001_HomePage";1136;yes;"Searchers";"Default zone";""
402043;2020-09-30T19:42:05.062+02:00;"SearchAnimal";0-11;"Try";"Tr004_SelectAnimal";268;yes;"Searchers";"Default zone";"FI-SW-01;200"
402605;2020-09-30T19:42:05.624+02:00;"SearchAnimal";0-1;"Try";"Tr003_Search";259;yes;"Searchers";"Default zone";"Poodle;200"
403412;2020-09-30T19:42:06.431+02:00;"BrowseForAnimals";0-12;"Try";"Tr006_BackHome";115;yes;"Browsers";"Default zone";""
404096;2020-09-30T19:42:07.115+02:00;"SearchAnimal";0-3;"Try";"Tr003_Search";285;yes;"Searchers";"Default zone";"Dalmation;200"
404292;2020-09-30T19:42:07.311+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";91;no;"Browsers";"Default zone";"Snakes;500"
404435;2020-09-30T19:42:07.454+02:00;"SearchAnimal";0-0;"Try";"Tr004_SelectAnimal";212;yes;"Searchers";"Default zone";"RP-LI-02;200"
405208;2020-09-30T19:42:08.227+02:00;"SearchAnimal";0-8;"Try";"Tr004_SelectAnimal";246;yes;"Searchers";"Default zone";"AV-CB-01;200"
405313;2020-09-30T19:42:08.332+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";1365;yes;"Searchers";"Default zone";""
405353;2020-09-30T19:42:08.372+02:00;"BrowseForAnimals";0-16;"Try";"Tr001_HomePage";1059;yes;"Browsers";"Default zone";""
405739;2020-09-30T19:42:08.758+02:00;"SearchAnimal";0-2;"Try";"Tr002_EnterStore";349;yes;"Searchers";"Default zone";""
406614;2020-09-30T19:42:09.633+02:00;"SearchAnimal";0-3;"Try";"Tr004_SelectAnimal";228;yes;"Searchers";"Default zone";"K9-DL-01;200"
406848;2020-09-30T19:42:09.867+02:00;"SearchAnimal";0-1;"Try";"Tr004_SelectAnimal";232;yes;"Searchers";"Default zone";"K9-PO-02;200"
406902;2020-09-30T19:42:09.921+02:00;"SearchAnimal";0-11;"Try";"Tr005_SeeDetails";126;yes;"Searchers";"Default zone";"EST-2;200"
407500;2020-09-30T19:42:10.519+02:00;"SearchAnimal";0-0;"Try";"Tr005_SeeDetails";125;yes;"Searchers";"Default zone";"EST-13;200"
409782;2020-09-30T19:42:12.801+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";254;yes;"Searchers";"Default zone";"Gorilla;200"
409857;2020-09-30T19:42:12.876+02:00;"SearchAnimal";0-8;"Try";"Tr005_SeeDetails";135;yes;"Searchers";"Default zone";"EST-18;200"
409921;2020-09-30T19:42:12.940+02:00;"BrowseForAnimals";0-17;"Try";"Tr001_HomePage";1204;yes;"Browsers";"Default zone";""
410059;2020-09-30T19:42:13.078+02:00;"SearchAnimal";0-1;"Try";"Tr005_SeeDetails";119;yes;"Searchers";"Default zone";"EST-8;200"
410133;2020-09-30T19:42:13.152+02:00;"SearchAnimal";0-11;"Try";"Tr006_BackHome";122;yes;"Searchers";"Default zone";""
410800;2020-09-30T19:42:13.819+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";1017;yes;"Searchers";"Default zone";""
411260;2020-09-30T19:42:14.279+02:00;"SearchAnimal";0-3;"Try";"Tr005_SeeDetails";77;yes;"Searchers";"Default zone";"EST-10;200"
411338;2020-09-30T19:42:14.357+02:00;"BrowseForAnimals";0-16;"Try";"Tr002_EnterStore";463;yes;"Browsers";"Default zone";""
411897;2020-09-30T19:42:14.916+02:00;"SearchAnimal";0-2;"Try";"Tr003_Search";373;yes;"Searchers";"Default zone";"Cats;200"
412238;2020-09-30T19:42:15.257+02:00;"BrowseForAnimals";0-13;"Try";"Tr001_HomePage";619;yes;"Browsers";"Default zone";""
412746;2020-09-30T19:42:15.765+02:00;"BrowseForAnimals";0-17;"Try";"Tr002_EnterStore";306;yes;"Browsers";"Default zone";""
413199;2020-09-30T19:42:16.218+02:00;"SearchAnimal";0-1;"Try";"Tr006_BackHome";73;yes;"Searchers";"Default zone";""
414083;2020-09-30T19:42:17.102+02:00;"BrowseForAnimals";0-15;"Try";"Tr001_HomePage";1667;yes;"Browsers";"Default zone";""
414109;2020-09-30T19:42:17.128+02:00;"BrowseForAnimals";0-16;"Try";"Tr003_Browse";76;yes;"Browsers";"Default zone";"Cats;200"
414779;2020-09-30T19:42:17.798+02:00;"SearchAnimal";0-8;"Try";"Tr006_BackHome";85;yes;"Searchers";"Default zone";""
415097;2020-09-30T19:42:18.116+02:00;"SearchAnimal";0-10;"Try";"Tr001_HomePage";2509;yes;"Searchers";"Default zone";""
415219;2020-09-30T19:42:18.238+02:00;"SearchAnimal";0-3;"Try";"Tr006_BackHome";78;yes;"Searchers";"Default zone";""
415982;2020-09-30T19:42:19.001+02:00;"SearchAnimal";0-2;"Try";"Tr004_SelectAnimal";166;yes;"Searchers";"Default zone";"FL-DLH-02;200"
416100;2020-09-30T19:42:19.119+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";2171;yes;"Searchers";"Default zone";""
416112;2020-09-30T19:42:19.131+02:00;"BrowseForAnimals";0-14;"Try";"Tr001_HomePage";3082;yes;"Browsers";"Default zone";""
416141;2020-09-30T19:42:19.160+02:00;"SearchAnimal";0-0;"Try";"Tr006_BackHome";2648;yes;"Searchers";"Default zone";""
416270;2020-09-30T19:42:19.289+02:00;"BrowseForAnimals";0-13;"Try";"Tr002_EnterStore";351;yes;"Browsers";"Default zone";""
416885;2020-09-30T19:42:19.904+02:00;"BrowseForAnimals";0-15;"Try";"Tr002_EnterStore";347;yes;"Browsers";"Default zone";""
417101;2020-09-30T19:42:20.120+02:00;"BrowseForAnimals";0-17;"Try";"Tr003_Browse";81;yes;"Browsers";"Default zone";"Fish;200"
418249;2020-09-30T19:42:21.268+02:00;"BrowseForAnimals";0-16;"Try";"Tr004_SelectProductID";163;yes;"Browsers";"Default zone";"FL-DLH-02;200"
418291;2020-09-30T19:42:21.310+02:00;"SearchAnimal";0-7;"Try";"Tr001_HomePage";762;yes;"Searchers";"Default zone";""
418974;2020-09-30T19:42:21.993+02:00;"BrowseForAnimals";0-13;"Try";"Tr003_Browse";88;yes;"Browsers";"Default zone";"Dogs;200"
420707;2020-09-30T19:42:23.726+02:00;"BrowseForAnimals";0-15;"Try";"Tr003_Browse";85;yes;"Browsers";"Default zone";"Reptiles;200"
420738;2020-09-30T19:42:23.757+02:00;"SearchAnimal";0-7;"Try";"Tr002_EnterStore";350;yes;"Searchers";"Default zone";""
420816;2020-09-30T19:42:23.835+02:00;"BrowseForAnimals";0-17;"Try";"Tr004_SelectProductID";162;yes;"Browsers";"Default zone";"FI-FW-01;200"
420871;2020-09-30T19:42:23.890+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";309;yes;"Searchers";"Default zone";"Monkey;200"
421152;2020-09-30T19:42:24.171+02:00;"SearchAnimal";0-10;"Try";"Tr002_EnterStore";826;yes;"Searchers";"Default zone";""
421197;2020-09-30T19:42:24.216+02:00;"BrowseForAnimals";0-14;"Try";"Tr002_EnterStore";348;yes;"Browsers";"Default zone";""
421425;2020-09-30T19:42:24.444+02:00;"SearchAnimal";0-2;"Try";"Tr005_SeeDetails";90;yes;"Searchers";"Default zone";"EST-17;200"
421446;2020-09-30T19:42:24.465+02:00;"SearchAnimal";0-5;"Try";"Tr001_HomePage";574;yes;"Searchers";"Default zone";""
422282;2020-09-30T19:42:25.301+02:00;"BrowseForAnimals";0-13;"Try";"Tr004_SelectProductID";161;yes;"Browsers";"Default zone";"K9-BD-01;200"
423541;2020-09-30T19:42:26.560+02:00;"BrowseForAnimals";0-15;"Try";"Tr004_SelectProductID";152;yes;"Browsers";"Default zone";"RP-LI-02;200"
423870;2020-09-30T19:42:26.889+02:00;"BrowseForAnimals";0-16;"Try";"Tr005_ViewAnimal";457;yes;"Browsers";"Default zone";"EST-17;200"
424596;2020-09-30T19:42:27.615+02:00;"SearchAnimal";0-7;"Try";"Tr003_Search";203;yes;"Searchers";"Default zone";"Fish;200"
424728;2020-09-30T19:42:27.747+02:00;"BrowseForAnimals";0-17;"Try";"Tr005_ViewAnimal";173;yes;"Browsers";"Default zone";"EST-5;200"
425291;2020-09-30T19:42:28.310+02:00;"SearchAnimal";0-6;"Try";"Tr001_HomePage";766;yes;"Searchers";"Default zone";""
425824;2020-09-30T19:42:28.843+02:00;"BrowseForAnimals";0-13;"Try";"Tr005_ViewAnimal";190;yes;"Browsers";"Default zone";"EST-6;200"
426081;2020-09-30T19:42:29.100+02:00;"SearchAnimal";0-5;"Try";"Tr002_EnterStore";348;yes;"Searchers";"Default zone";""
426603;2020-09-30T19:42:29.622+02:00;"SearchAnimal";0-10;"Try";"Tr003_Search";545;yes;"Searchers";"Default zone";"Reptiles;200"
426700;2020-09-30T19:42:29.719+02:00;"BrowseForAnimals";0-16;"Try";"Tr006_BackHome";84;yes;"Browsers";"Default zone";""
427078;2020-09-30T19:42:30.097+02:00;"SearchAnimal";0-2;"Try";"Tr006_BackHome";399;yes;"Searchers";"Default zone";""
427298;2020-09-30T19:42:30.317+02:00;"BrowseForAnimals";0-14;"Try";"Tr003_Browse";111;yes;"Browsers";"Default zone";"Birds;200"
427807;2020-09-30T19:42:30.826+02:00;"SearchAnimal";0-7;"Try";"Tr004_SelectAnimal";177;yes;"Searchers";"Default zone";"FI-FW-01;200"
428465;2020-09-30T19:42:31.484+02:00;"BrowseForAnimals";0-17;"Try";"Tr006_BackHome";89;yes;"Browsers";"Default zone";""
429722;2020-09-30T19:42:32.741+02:00;"SearchAnimal";0-5;"Try";"Tr003_Search";175;yes;"Searchers";"Default zone";"Snake;200"
429771;2020-09-30T19:42:32.790+02:00;"BrowseForAnimals";0-15;"Try";"Tr005_ViewAnimal";292;yes;"Browsers";"Default zone";"EST-13;200"
429902;2020-09-30T19:42:32.921+02:00;"SearchAnimal";0-10;"Try";"Tr004_SelectAnimal";111;yes;"Searchers";"Default zone";"RP-LI-02;200"
430140;2020-09-30T19:42:33.159+02:00;"BrowseForAnimals";0-13;"Try";"Tr006_BackHome";154;yes;"Browsers";"Default zone";""
430352;2020-09-30T19:42:33.371+02:00;"SearchAnimal";0-6;"Try";"Tr002_EnterStore";461;yes;"Searchers";"Default zone";""
431406;2020-09-30T19:42:34.425+02:00;"SearchAnimal";0-7;"Try";"Tr005_SeeDetails";84;yes;"Searchers";"Default zone";"EST-4;200"
431878;2020-09-30T19:42:34.897+02:00;"BrowseForAnimals";0-15;"Try";"Tr006_BackHome";70;yes;"Browsers";"Default zone";""
432175;2020-09-30T19:42:35.194+02:00;"BrowseForAnimals";0-14;"Try";"Tr004_SelectProductID";139;yes;"Browsers";"Default zone";"AV-CB-01;200"
434196;2020-09-30T19:42:37.215+02:00;"SearchAnimal";0-7;"Try";"Tr006_BackHome";83;yes;"Searchers";"Default zone";""
434222;2020-09-30T19:42:37.241+02:00;"SearchAnimal";0-10;"Try";"Tr005_SeeDetails";69;yes;"Searchers";"Default zone";"EST-13;200"
434251;2020-09-30T19:42:37.270+02:00;"SearchAnimal";0-4;"Try";"Tr001_HomePage";720;yes;"Searchers";"Default zone";""
435932;2020-09-30T19:42:38.951+02:00;"SearchAnimal";0-5;"Try";"Tr004_SelectAnimal";348;yes;"Searchers";"Default zone";"RP-SN-01;200"
436285;2020-09-30T19:42:39.304+02:00;"SearchAnimal";0-6;"Try";"Tr003_Search";522;yes;"Searchers";"Default zone";"Dog;200"
436779;2020-09-30T19:42:39.798+02:00;"SearchAnimal";0-9;"Try";"Tr001_HomePage";708;yes;"Searchers";"Default zone";""
438118;2020-09-30T19:42:41.137+02:00;"BrowseForAnimals";0-14;"Try";"Tr005_ViewAnimal";413;yes;"Browsers";"Default zone";"EST-18;200"
438225;2020-09-30T19:42:41.244+02:00;"SearchAnimal";0-8;"Try";"Tr001_HomePage";702;yes;"Searchers";"Default zone";""
438752;2020-09-30T19:42:41.771+02:00;"SearchAnimal";0-6;"Try";"Tr004_SelectAnimal";281;yes;"Searchers";"Default zone";"K9-BD-01;200"
439069;2020-09-30T19:42:42.088+02:00;"SearchAnimal";0-10;"Try";"Tr006_BackHome";66;yes;"Searchers";"Default zone";""
439437;2020-09-30T19:42:42.456+02:00;"SearchAnimal";0-4;"Try";"Tr002_EnterStore";333;yes;"Searchers";"Default zone";""
440000;2020-09-30T19:42:43.019+02:00;"SearchAnimal";0-9;"Try";"Tr002_EnterStore";298;yes;"Searchers";"Default zone";""
440220;2020-09-30T19:42:43.239+02:00;"BrowseForAnimals";0-12;"Try";"Tr001_HomePage";648;yes;"Browsers";"Default zone";""
441315;2020-09-30T19:42:44.334+02:00;"SearchAnimal";0-5;"Try";"Tr005_SeeDetails";407;yes;"Searchers";"Default zone";"EST-11;200"
441717;2020-09-30T19:42:44.736+02:00;"SearchAnimal";0-4;"Try";"Tr003_Search";163;yes;"Searchers";"Default zone";"Bird;200"
441791;2020-09-30T19:42:44.810+02:00;"BrowseForAnimals";0-14;"Try";"Tr006_BackHome";82;yes;"Browsers";"Default zone";""
441983;2020-09-30T19:42:45.002+02:00;"SearchAnimal";0-6;"Try";"Tr005_SeeDetails";77;yes;"Searchers";"Default zone";"EST-6;200"
442690;2020-09-30T19:42:45.709+02:00;"SearchAnimal";0-8;"Try";"Tr002_EnterStore";289;yes;"Searchers";"Default zone";""
443129;2020-09-30T19:42:46.148+02:00;"SearchAnimal";0-1;"Try";"Tr001_HomePage";861;yes;"Searchers";"Default zone";""
